year,id,winner_name,wins,rank,wins_lbl
Canada Masters 2016,240,Stefan Edberg,4,15, 4
Canada Masters 2016,240,Andre Agassi,17,4, 17
Canada Masters 2016,240,Thomas Muster,8,7, 8
Canada Masters 2016,240,Michael Chang,7,8, 7
Canada Masters 2016,240,Boris Becker,5,9, 5
Canada Masters 2016,240,Jim Courier,5,10, 5
Canada Masters 2016,240,Pete Sampras,11,6, 11
Canada Masters 2016,240,Marcelo Rios,5,11, 5
Canada Masters 2016,240,Gustavo Kuerten,5,12, 5
Canada Masters 2016,240,Marat Safin,5,13, 5
Canada Masters 2016,240,Roger Federer,24,3, 24
Canada Masters 2016,240,Andy Roddick,5,14, 5
Canada Masters 2016,240,Rafael Nadal,28,2, 28
Canada Masters 2016,240,Novak Djokovic,30,1, 30
Canada Masters 2016,240,Andy Murray,12,5, 12
Cincinnati Masters 2016,241,Stefan Edberg,4,15, 4
Cincinnati Masters 2016,241,Andre Agassi,17,4, 17
Cincinnati Masters 2016,241,Thomas Muster,8,7, 8
Cincinnati Masters 2016,241,Michael Chang,7,8, 7
Cincinnati Masters 2016,241,Boris Becker,5,9, 5
Cincinnati Masters 2016,241,Jim Courier,5,10, 5
Cincinnati Masters 2016,241,Pete Sampras,11,6, 11
Cincinnati Masters 2016,241,Marcelo Rios,5,11, 5
Cincinnati Masters 2016,241,Gustavo Kuerten,5,12, 5
Cincinnati Masters 2016,241,Marat Safin,5,13, 5
Cincinnati Masters 2016,241,Roger Federer,24,3, 24
Cincinnati Masters 2016,241,Andy Roddick,5,14, 5
Cincinnati Masters 2016,241,Rafael Nadal,28,2, 28
Cincinnati Masters 2016,241,Novak Djokovic,30,1, 30
Cincinnati Masters 2016,241,Andy Murray,12,5, 12
Shanghai Masters 2016,242,Stefan Edberg,4,15, 4
Shanghai Masters 2016,242,Andre Agassi,17,4, 17
Shanghai Masters 2016,242,Thomas Muster,8,7, 8
Shanghai Masters 2016,242,Michael Chang,7,8, 7
Shanghai Masters 2016,242,Boris Becker,5,9, 5
Shanghai Masters 2016,242,Jim Courier,5,10, 5
Shanghai Masters 2016,242,Pete Sampras,11,6, 11
Shanghai Masters 2016,242,Marcelo Rios,5,11, 5
Shanghai Masters 2016,242,Gustavo Kuerten,5,12, 5
Shanghai Masters 2016,242,Marat Safin,5,13, 5
Shanghai Masters 2016,242,Roger Federer,24,3, 24
Shanghai Masters 2016,242,Andy Roddick,5,14, 5
Shanghai Masters 2016,242,Rafael Nadal,28,2, 28
Shanghai Masters 2016,242,Novak Djokovic,30,1, 30
Shanghai Masters 2016,242,Andy Murray,13,5, 13
Paris Masters 2016,243,Stefan Edberg,4,15, 4
Paris Masters 2016,243,Andre Agassi,17,4, 17
Paris Masters 2016,243,Thomas Muster,8,7, 8
Paris Masters 2016,243,Michael Chang,7,8, 7
Paris Masters 2016,243,Boris Becker,5,9, 5
Paris Masters 2016,243,Jim Courier,5,10, 5
Paris Masters 2016,243,Pete Sampras,11,6, 11
Paris Masters 2016,243,Marcelo Rios,5,11, 5
Paris Masters 2016,243,Gustavo Kuerten,5,12, 5
Paris Masters 2016,243,Marat Safin,5,13, 5
Paris Masters 2016,243,Roger Federer,24,3, 24
Paris Masters 2016,243,Andy Roddick,5,14, 5
Paris Masters 2016,243,Rafael Nadal,28,2, 28
Paris Masters 2016,243,Novak Djokovic,30,1, 30
Paris Masters 2016,243,Andy Murray,14,5, 14
Indian Wells Masters 2017,244,Stefan Edberg,4,15, 4
Indian Wells Masters 2017,244,Andre Agassi,17,4, 17
Indian Wells Masters 2017,244,Thomas Muster,8,7, 8
Indian Wells Masters 2017,244,Michael Chang,7,8, 7
Indian Wells Masters 2017,244,Boris Becker,5,9, 5
Indian Wells Masters 2017,244,Jim Courier,5,10, 5
Indian Wells Masters 2017,244,Pete Sampras,11,6, 11
Indian Wells Masters 2017,244,Marcelo Rios,5,11, 5
Indian Wells Masters 2017,244,Gustavo Kuerten,5,12, 5
Indian Wells Masters 2017,244,Marat Safin,5,13, 5
Indian Wells Masters 2017,244,Roger Federer,25,3, 25
Indian Wells Masters 2017,244,Andy Roddick,5,14, 5
Indian Wells Masters 2017,244,Rafael Nadal,28,2, 28
Indian Wells Masters 2017,244,Novak Djokovic,30,1, 30
Indian Wells Masters 2017,244,Andy Murray,14,5, 14
Miami Masters 2017,245,Stefan Edberg,4,15, 4
Miami Masters 2017,245,Andre Agassi,17,4, 17
Miami Masters 2017,245,Thomas Muster,8,7, 8
Miami Masters 2017,245,Michael Chang,7,8, 7
Miami Masters 2017,245,Boris Becker,5,9, 5
Miami Masters 2017,245,Jim Courier,5,10, 5
Miami Masters 2017,245,Pete Sampras,11,6, 11
Miami Masters 2017,245,Marcelo Rios,5,11, 5
Miami Masters 2017,245,Gustavo Kuerten,5,12, 5
Miami Masters 2017,245,Marat Safin,5,13, 5
Miami Masters 2017,245,Roger Federer,26,3, 26
Miami Masters 2017,245,Andy Roddick,5,14, 5
Miami Masters 2017,245,Rafael Nadal,28,2, 28
Miami Masters 2017,245,Novak Djokovic,30,1, 30
Miami Masters 2017,245,Andy Murray,14,5, 14
Monte Carlo Masters 2017,246,Stefan Edberg,4,15, 4
Monte Carlo Masters 2017,246,Andre Agassi,17,4, 17
Monte Carlo Masters 2017,246,Thomas Muster,8,7, 8
Monte Carlo Masters 2017,246,Michael Chang,7,8, 7
Monte Carlo Masters 2017,246,Boris Becker,5,9, 5
Monte Carlo Masters 2017,246,Jim Courier,5,10, 5
Monte Carlo Masters 2017,246,Pete Sampras,11,6, 11
Monte Carlo Masters 2017,246,Marcelo Rios,5,11, 5
Monte Carlo Masters 2017,246,Gustavo Kuerten,5,12, 5
Monte Carlo Masters 2017,246,Marat Safin,5,13, 5
Monte Carlo Masters 2017,246,Roger Federer,26,3, 26
Monte Carlo Masters 2017,246,Andy Roddick,5,14, 5
Monte Carlo Masters 2017,246,Rafael Nadal,29,2, 29
Monte Carlo Masters 2017,246,Novak Djokovic,30,1, 30
Monte Carlo Masters 2017,246,Andy Murray,14,5, 14
Madrid Masters 2017,247,Stefan Edberg,4,15, 4
Madrid Masters 2017,247,Andre Agassi,17,4, 17
Madrid Masters 2017,247,Thomas Muster,8,7, 8
Madrid Masters 2017,247,Michael Chang,7,8, 7
Madrid Masters 2017,247,Boris Becker,5,9, 5
Madrid Masters 2017,247,Jim Courier,5,10, 5
Madrid Masters 2017,247,Pete Sampras,11,6, 11
Madrid Masters 2017,247,Marcelo Rios,5,11, 5
Madrid Masters 2017,247,Gustavo Kuerten,5,12, 5
Madrid Masters 2017,247,Marat Safin,5,13, 5
Madrid Masters 2017,247,Roger Federer,26,3, 26
Madrid Masters 2017,247,Andy Roddick,5,14, 5
Madrid Masters 2017,247,Rafael Nadal,30,1, 30
Madrid Masters 2017,247,Novak Djokovic,30,2, 30
Madrid Masters 2017,247,Andy Murray,14,5, 14
Rome Masters 2017,248,Stefan Edberg,4,15, 4
Rome Masters 2017,248,Andre Agassi,17,4, 17
Rome Masters 2017,248,Thomas Muster,8,7, 8
Rome Masters 2017,248,Michael Chang,7,8, 7
Rome Masters 2017,248,Boris Becker,5,9, 5
Rome Masters 2017,248,Jim Courier,5,10, 5
Rome Masters 2017,248,Pete Sampras,11,6, 11
Rome Masters 2017,248,Marcelo Rios,5,11, 5
Rome Masters 2017,248,Gustavo Kuerten,5,12, 5
Rome Masters 2017,248,Marat Safin,5,13, 5
Rome Masters 2017,248,Roger Federer,26,3, 26
Rome Masters 2017,248,Andy Roddick,5,14, 5
Rome Masters 2017,248,Rafael Nadal,30,1, 30
Rome Masters 2017,248,Novak Djokovic,30,2, 30
Rome Masters 2017,248,Andy Murray,14,5, 14
Canada Masters 2017,249,Stefan Edberg,4,15, 4
Canada Masters 2017,249,Andre Agassi,17,4, 17
Canada Masters 2017,249,Thomas Muster,8,7, 8
Canada Masters 2017,249,Michael Chang,7,8, 7
Canada Masters 2017,249,Boris Becker,5,9, 5
Canada Masters 2017,249,Jim Courier,5,10, 5
Canada Masters 2017,249,Pete Sampras,11,6, 11
Canada Masters 2017,249,Marcelo Rios,5,11, 5
Canada Masters 2017,249,Gustavo Kuerten,5,12, 5
Canada Masters 2017,249,Marat Safin,5,13, 5
Canada Masters 2017,249,Roger Federer,26,3, 26
Canada Masters 2017,249,Andy Roddick,5,14, 5
Canada Masters 2017,249,Rafael Nadal,30,1, 30
Canada Masters 2017,249,Novak Djokovic,30,2, 30
Canada Masters 2017,249,Andy Murray,14,5, 14
Cincinnati Masters 2017,250,Stefan Edberg,4,15, 4
Cincinnati Masters 2017,250,Andre Agassi,17,4, 17
Cincinnati Masters 2017,250,Thomas Muster,8,7, 8
Cincinnati Masters 2017,250,Michael Chang,7,8, 7
Cincinnati Masters 2017,250,Boris Becker,5,9, 5
Cincinnati Masters 2017,250,Jim Courier,5,10, 5
Cincinnati Masters 2017,250,Pete Sampras,11,6, 11
Cincinnati Masters 2017,250,Marcelo Rios,5,11, 5
Cincinnati Masters 2017,250,Gustavo Kuerten,5,12, 5
Cincinnati Masters 2017,250,Marat Safin,5,13, 5
Cincinnati Masters 2017,250,Roger Federer,26,3, 26
Cincinnati Masters 2017,250,Andy Roddick,5,14, 5
Cincinnati Masters 2017,250,Rafael Nadal,30,1, 30
Cincinnati Masters 2017,250,Novak Djokovic,30,2, 30
Cincinnati Masters 2017,250,Andy Murray,14,5, 14
Shanghai Masters 2017,251,Stefan Edberg,4,15, 4
Shanghai Masters 2017,251,Andre Agassi,17,4, 17
Shanghai Masters 2017,251,Thomas Muster,8,7, 8
Shanghai Masters 2017,251,Michael Chang,7,8, 7
Shanghai Masters 2017,251,Boris Becker,5,9, 5
Shanghai Masters 2017,251,Jim Courier,5,10, 5
Shanghai Masters 2017,251,Pete Sampras,11,6, 11
Shanghai Masters 2017,251,Marcelo Rios,5,11, 5
Shanghai Masters 2017,251,Gustavo Kuerten,5,12, 5
Shanghai Masters 2017,251,Marat Safin,5,13, 5
Shanghai Masters 2017,251,Roger Federer,27,3, 27
Shanghai Masters 2017,251,Andy Roddick,5,14, 5
Shanghai Masters 2017,251,Rafael Nadal,30,1, 30
Shanghai Masters 2017,251,Novak Djokovic,30,2, 30
Shanghai Masters 2017,251,Andy Murray,14,5, 14
Paris Masters 2017,252,Stefan Edberg,4,15, 4
Paris Masters 2017,252,Andre Agassi,17,4, 17
Paris Masters 2017,252,Thomas Muster,8,7, 8
Paris Masters 2017,252,Michael Chang,7,8, 7
Paris Masters 2017,252,Boris Becker,5,9, 5
Paris Masters 2017,252,Jim Courier,5,10, 5
Paris Masters 2017,252,Pete Sampras,11,6, 11
Paris Masters 2017,252,Marcelo Rios,5,11, 5
Paris Masters 2017,252,Gustavo Kuerten,5,12, 5
Paris Masters 2017,252,Marat Safin,5,13, 5
Paris Masters 2017,252,Roger Federer,27,3, 27
Paris Masters 2017,252,Andy Roddick,5,14, 5
Paris Masters 2017,252,Rafael Nadal,30,1, 30
Paris Masters 2017,252,Novak Djokovic,30,2, 30
Paris Masters 2017,252,Andy Murray,14,5, 14
Indian Wells Masters 2018,253,Stefan Edberg,4,15, 4
Indian Wells Masters 2018,253,Andre Agassi,17,4, 17
Indian Wells Masters 2018,253,Thomas Muster,8,7, 8
Indian Wells Masters 2018,253,Michael Chang,7,8, 7
Indian Wells Masters 2018,253,Boris Becker,5,9, 5
Indian Wells Masters 2018,253,Jim Courier,5,10, 5
Indian Wells Masters 2018,253,Pete Sampras,11,6, 11
Indian Wells Masters 2018,253,Marcelo Rios,5,11, 5
Indian Wells Masters 2018,253,Gustavo Kuerten,5,12, 5
Indian Wells Masters 2018,253,Marat Safin,5,13, 5
Indian Wells Masters 2018,253,Roger Federer,27,3, 27
Indian Wells Masters 2018,253,Andy Roddick,5,14, 5
Indian Wells Masters 2018,253,Rafael Nadal,30,1, 30
Indian Wells Masters 2018,253,Novak Djokovic,30,2, 30
Indian Wells Masters 2018,253,Andy Murray,14,5, 14
Miami Masters 2018,254,Stefan Edberg,4,15, 4
Miami Masters 2018,254,Andre Agassi,17,4, 17
Miami Masters 2018,254,Thomas Muster,8,7, 8
Miami Masters 2018,254,Michael Chang,7,8, 7
Miami Masters 2018,254,Boris Becker,5,9, 5
Miami Masters 2018,254,Jim Courier,5,10, 5
Miami Masters 2018,254,Pete Sampras,11,6, 11
Miami Masters 2018,254,Marcelo Rios,5,11, 5
Miami Masters 2018,254,Gustavo Kuerten,5,12, 5
Miami Masters 2018,254,Marat Safin,5,13, 5
Miami Masters 2018,254,Roger Federer,27,3, 27
Miami Masters 2018,254,Andy Roddick,5,14, 5
Miami Masters 2018,254,Rafael Nadal,30,1, 30
Miami Masters 2018,254,Novak Djokovic,30,2, 30
Miami Masters 2018,254,Andy Murray,14,5, 14
Monte Carlo Masters 2018,255,Stefan Edberg,4,15, 4
Monte Carlo Masters 2018,255,Andre Agassi,17,4, 17
Monte Carlo Masters 2018,255,Thomas Muster,8,7, 8
Monte Carlo Masters 2018,255,Michael Chang,7,8, 7
Monte Carlo Masters 2018,255,Boris Becker,5,9, 5
Monte Carlo Masters 2018,255,Jim Courier,5,10, 5
Monte Carlo Masters 2018,255,Pete Sampras,11,6, 11
Monte Carlo Masters 2018,255,Marcelo Rios,5,11, 5
Monte Carlo Masters 2018,255,Gustavo Kuerten,5,12, 5
Monte Carlo Masters 2018,255,Marat Safin,5,13, 5
Monte Carlo Masters 2018,255,Roger Federer,27,3, 27
Monte Carlo Masters 2018,255,Andy Roddick,5,14, 5
Monte Carlo Masters 2018,255,Rafael Nadal,31,1, 31
Monte Carlo Masters 2018,255,Novak Djokovic,30,2, 30
Monte Carlo Masters 2018,255,Andy Murray,14,5, 14
Madrid Masters 2018,256,Stefan Edberg,4,15, 4
Madrid Masters 2018,256,Andre Agassi,17,4, 17
Madrid Masters 2018,256,Thomas Muster,8,7, 8
Madrid Masters 2018,256,Michael Chang,7,8, 7
Madrid Masters 2018,256,Boris Becker,5,9, 5
Madrid Masters 2018,256,Jim Courier,5,10, 5
Madrid Masters 2018,256,Pete Sampras,11,6, 11
Madrid Masters 2018,256,Marcelo Rios,5,11, 5
Madrid Masters 2018,256,Gustavo Kuerten,5,12, 5
Madrid Masters 2018,256,Marat Safin,5,13, 5
Madrid Masters 2018,256,Roger Federer,27,3, 27
Madrid Masters 2018,256,Andy Roddick,5,14, 5
Madrid Masters 2018,256,Rafael Nadal,31,1, 31
Madrid Masters 2018,256,Novak Djokovic,30,2, 30
Madrid Masters 2018,256,Andy Murray,14,5, 14
Rome Masters 2018,257,Stefan Edberg,4,15, 4
Rome Masters 2018,257,Andre Agassi,17,4, 17
Rome Masters 2018,257,Thomas Muster,8,7, 8
Rome Masters 2018,257,Michael Chang,7,8, 7
Rome Masters 2018,257,Boris Becker,5,9, 5
Rome Masters 2018,257,Jim Courier,5,10, 5
Rome Masters 2018,257,Pete Sampras,11,6, 11
Rome Masters 2018,257,Marcelo Rios,5,11, 5
Rome Masters 2018,257,Gustavo Kuerten,5,12, 5
Rome Masters 2018,257,Marat Safin,5,13, 5
Rome Masters 2018,257,Roger Federer,27,3, 27
Rome Masters 2018,257,Andy Roddick,5,14, 5
Rome Masters 2018,257,Rafael Nadal,32,1, 32
Rome Masters 2018,257,Novak Djokovic,30,2, 30
Rome Masters 2018,257,Andy Murray,14,5, 14
Canada Masters 2018,258,Stefan Edberg,4,15, 4
Canada Masters 2018,258,Andre Agassi,17,4, 17
Canada Masters 2018,258,Thomas Muster,8,7, 8
Canada Masters 2018,258,Michael Chang,7,8, 7
Canada Masters 2018,258,Boris Becker,5,9, 5
Canada Masters 2018,258,Jim Courier,5,10, 5
Canada Masters 2018,258,Pete Sampras,11,6, 11
Canada Masters 2018,258,Marcelo Rios,5,11, 5
Canada Masters 2018,258,Gustavo Kuerten,5,12, 5
Canada Masters 2018,258,Marat Safin,5,13, 5
Canada Masters 2018,258,Roger Federer,27,3, 27
Canada Masters 2018,258,Andy Roddick,5,14, 5
Canada Masters 2018,258,Rafael Nadal,33,1, 33
Canada Masters 2018,258,Novak Djokovic,30,2, 30
Canada Masters 2018,258,Andy Murray,14,5, 14
Cincinnati Masters 2018,259,Stefan Edberg,4,15, 4
Cincinnati Masters 2018,259,Andre Agassi,17,4, 17
Cincinnati Masters 2018,259,Thomas Muster,8,7, 8
Cincinnati Masters 2018,259,Michael Chang,7,8, 7
Cincinnati Masters 2018,259,Boris Becker,5,9, 5
Cincinnati Masters 2018,259,Jim Courier,5,10, 5
Cincinnati Masters 2018,259,Pete Sampras,11,6, 11
Cincinnati Masters 2018,259,Marcelo Rios,5,11, 5
Cincinnati Masters 2018,259,Gustavo Kuerten,5,12, 5
Cincinnati Masters 2018,259,Marat Safin,5,13, 5
Cincinnati Masters 2018,259,Roger Federer,27,3, 27
Cincinnati Masters 2018,259,Andy Roddick,5,14, 5
Cincinnati Masters 2018,259,Rafael Nadal,33,1, 33
Cincinnati Masters 2018,259,Novak Djokovic,31,2, 31
Cincinnati Masters 2018,259,Andy Murray,14,5, 14
Shanghai Masters 2018,260,Stefan Edberg,4,15, 4
Shanghai Masters 2018,260,Andre Agassi,17,4, 17
Shanghai Masters 2018,260,Thomas Muster,8,7, 8
Shanghai Masters 2018,260,Michael Chang,7,8, 7
Shanghai Masters 2018,260,Boris Becker,5,9, 5
Shanghai Masters 2018,260,Jim Courier,5,10, 5
Shanghai Masters 2018,260,Pete Sampras,11,6, 11
Shanghai Masters 2018,260,Marcelo Rios,5,11, 5
Shanghai Masters 2018,260,Gustavo Kuerten,5,12, 5
Shanghai Masters 2018,260,Marat Safin,5,13, 5
Shanghai Masters 2018,260,Roger Federer,27,3, 27
Shanghai Masters 2018,260,Andy Roddick,5,14, 5
Shanghai Masters 2018,260,Rafael Nadal,33,1, 33
Shanghai Masters 2018,260,Novak Djokovic,32,2, 32
Shanghai Masters 2018,260,Andy Murray,14,5, 14
Paris Masters 2018,261,Stefan Edberg,4,15, 4
Paris Masters 2018,261,Andre Agassi,17,4, 17
Paris Masters 2018,261,Thomas Muster,8,7, 8
Paris Masters 2018,261,Michael Chang,7,8, 7
Paris Masters 2018,261,Boris Becker,5,9, 5
Paris Masters 2018,261,Jim Courier,5,10, 5
Paris Masters 2018,261,Pete Sampras,11,6, 11
Paris Masters 2018,261,Marcelo Rios,5,11, 5
Paris Masters 2018,261,Gustavo Kuerten,5,12, 5
Paris Masters 2018,261,Marat Safin,5,13, 5
Paris Masters 2018,261,Roger Federer,27,3, 27
Paris Masters 2018,261,Andy Roddick,5,14, 5
Paris Masters 2018,261,Rafael Nadal,33,1, 33
Paris Masters 2018,261,Novak Djokovic,32,2, 32
Paris Masters 2018,261,Andy Murray,14,5, 14
Indian Wells Masters 2019,262,Stefan Edberg,4,15, 4
Indian Wells Masters 2019,262,Andre Agassi,17,4, 17
Indian Wells Masters 2019,262,Thomas Muster,8,7, 8
Indian Wells Masters 2019,262,Michael Chang,7,8, 7
Indian Wells Masters 2019,262,Boris Becker,5,9, 5
Indian Wells Masters 2019,262,Jim Courier,5,10, 5
Indian Wells Masters 2019,262,Pete Sampras,11,6, 11
Indian Wells Masters 2019,262,Marcelo Rios,5,11, 5
Indian Wells Masters 2019,262,Gustavo Kuerten,5,12, 5
Indian Wells Masters 2019,262,Marat Safin,5,13, 5
Indian Wells Masters 2019,262,Roger Federer,27,3, 27
Indian Wells Masters 2019,262,Andy Roddick,5,14, 5
Indian Wells Masters 2019,262,Rafael Nadal,33,1, 33
Indian Wells Masters 2019,262,Novak Djokovic,32,2, 32
Indian Wells Masters 2019,262,Andy Murray,14,5, 14
Miami Masters 2019,263,Stefan Edberg,4,15, 4
Miami Masters 2019,263,Andre Agassi,17,4, 17
Miami Masters 2019,263,Thomas Muster,8,7, 8
Miami Masters 2019,263,Michael Chang,7,8, 7
Miami Masters 2019,263,Boris Becker,5,9, 5
Miami Masters 2019,263,Jim Courier,5,10, 5
Miami Masters 2019,263,Pete Sampras,11,6, 11
Miami Masters 2019,263,Marcelo Rios,5,11, 5
Miami Masters 2019,263,Gustavo Kuerten,5,12, 5
Miami Masters 2019,263,Marat Safin,5,13, 5
Miami Masters 2019,263,Roger Federer,28,3, 28
Miami Masters 2019,263,Andy Roddick,5,14, 5
Miami Masters 2019,263,Rafael Nadal,33,1, 33
Miami Masters 2019,263,Novak Djokovic,32,2, 32
Miami Masters 2019,263,Andy Murray,14,5, 14
Monte Carlo Masters 2019,264,Stefan Edberg,4,15, 4
Monte Carlo Masters 2019,264,Andre Agassi,17,4, 17
Monte Carlo Masters 2019,264,Thomas Muster,8,7, 8
Monte Carlo Masters 2019,264,Michael Chang,7,8, 7
Monte Carlo Masters 2019,264,Boris Becker,5,9, 5
Monte Carlo Masters 2019,264,Jim Courier,5,10, 5
Monte Carlo Masters 2019,264,Pete Sampras,11,6, 11
Monte Carlo Masters 2019,264,Marcelo Rios,5,11, 5
Monte Carlo Masters 2019,264,Gustavo Kuerten,5,12, 5
Monte Carlo Masters 2019,264,Marat Safin,5,13, 5
Monte Carlo Masters 2019,264,Roger Federer,28,3, 28
Monte Carlo Masters 2019,264,Andy Roddick,5,14, 5
Monte Carlo Masters 2019,264,Rafael Nadal,33,1, 33
Monte Carlo Masters 2019,264,Novak Djokovic,32,2, 32
Monte Carlo Masters 2019,264,Andy Murray,14,5, 14
Madrid Masters 2019,265,Stefan Edberg,4,15, 4
Madrid Masters 2019,265,Andre Agassi,17,4, 17
Madrid Masters 2019,265,Thomas Muster,8,7, 8
Madrid Masters 2019,265,Michael Chang,7,8, 7
Madrid Masters 2019,265,Boris Becker,5,9, 5
Madrid Masters 2019,265,Jim Courier,5,10, 5
Madrid Masters 2019,265,Pete Sampras,11,6, 11
Madrid Masters 2019,265,Marcelo Rios,5,11, 5
Madrid Masters 2019,265,Gustavo Kuerten,5,12, 5
Madrid Masters 2019,265,Marat Safin,5,13, 5
Madrid Masters 2019,265,Roger Federer,28,3, 28
Madrid Masters 2019,265,Andy Roddick,5,14, 5
Madrid Masters 2019,265,Rafael Nadal,33,1, 33
Madrid Masters 2019,265,Novak Djokovic,33,2, 33
Madrid Masters 2019,265,Andy Murray,14,5, 14
Rome Masters 2019,266,Stefan Edberg,4,15, 4
Rome Masters 2019,266,Andre Agassi,17,4, 17
Rome Masters 2019,266,Thomas Muster,8,7, 8
Rome Masters 2019,266,Michael Chang,7,8, 7
Rome Masters 2019,266,Boris Becker,5,9, 5
Rome Masters 2019,266,Jim Courier,5,10, 5
Rome Masters 2019,266,Pete Sampras,11,6, 11
Rome Masters 2019,266,Marcelo Rios,5,11, 5
Rome Masters 2019,266,Gustavo Kuerten,5,12, 5
Rome Masters 2019,266,Marat Safin,5,13, 5
Rome Masters 2019,266,Roger Federer,28,3, 28
Rome Masters 2019,266,Andy Roddick,5,14, 5
Rome Masters 2019,266,Rafael Nadal,34,1, 34
Rome Masters 2019,266,Novak Djokovic,33,2, 33
Rome Masters 2019,266,Andy Murray,14,5, 14
Canada Masters 2019,267,Stefan Edberg,4,15, 4
Canada Masters 2019,267,Andre Agassi,17,4, 17
Canada Masters 2019,267,Thomas Muster,8,7, 8
Canada Masters 2019,267,Michael Chang,7,8, 7
Canada Masters 2019,267,Boris Becker,5,9, 5
Canada Masters 2019,267,Jim Courier,5,10, 5
Canada Masters 2019,267,Pete Sampras,11,6, 11
Canada Masters 2019,267,Marcelo Rios,5,11, 5
Canada Masters 2019,267,Gustavo Kuerten,5,12, 5
Canada Masters 2019,267,Marat Safin,5,13, 5
Canada Masters 2019,267,Roger Federer,28,3, 28
Canada Masters 2019,267,Andy Roddick,5,14, 5
Canada Masters 2019,267,Rafael Nadal,35,1, 35
Canada Masters 2019,267,Novak Djokovic,33,2, 33
Canada Masters 2019,267,Andy Murray,14,5, 14
Cincinnati Masters 2019,268,Stefan Edberg,4,15, 4
Cincinnati Masters 2019,268,Andre Agassi,17,4, 17
Cincinnati Masters 2019,268,Thomas Muster,8,7, 8
Cincinnati Masters 2019,268,Michael Chang,7,8, 7
Cincinnati Masters 2019,268,Boris Becker,5,9, 5
Cincinnati Masters 2019,268,Jim Courier,5,10, 5
Cincinnati Masters 2019,268,Pete Sampras,11,6, 11
Cincinnati Masters 2019,268,Marcelo Rios,5,11, 5
Cincinnati Masters 2019,268,Gustavo Kuerten,5,12, 5
Cincinnati Masters 2019,268,Marat Safin,5,13, 5
Cincinnati Masters 2019,268,Roger Federer,28,3, 28
Cincinnati Masters 2019,268,Andy Roddick,5,14, 5
Cincinnati Masters 2019,268,Rafael Nadal,35,1, 35
Cincinnati Masters 2019,268,Novak Djokovic,33,2, 33
Cincinnati Masters 2019,268,Andy Murray,14,5, 14
Shanghai Masters 2019,269,Stefan Edberg,4,15, 4
Shanghai Masters 2019,269,Andre Agassi,17,4, 17
Shanghai Masters 2019,269,Thomas Muster,8,7, 8
Shanghai Masters 2019,269,Michael Chang,7,8, 7
Shanghai Masters 2019,269,Boris Becker,5,9, 5
Shanghai Masters 2019,269,Jim Courier,5,10, 5
Shanghai Masters 2019,269,Pete Sampras,11,6, 11
Shanghai Masters 2019,269,Marcelo Rios,5,11, 5
Shanghai Masters 2019,269,Gustavo Kuerten,5,12, 5
Shanghai Masters 2019,269,Marat Safin,5,13, 5
Shanghai Masters 2019,269,Roger Federer,28,3, 28
Shanghai Masters 2019,269,Andy Roddick,5,14, 5
Shanghai Masters 2019,269,Rafael Nadal,35,1, 35
